Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP102513,Male,Yes,1,Not Graduate,Yes,41214,5768,382,60,1.0,Semiurban,Y
LP102514,Female,Yes,3+,Not Graduate,No,10796,24997,273,180,0.0,Semiurban,N
LP102515,Male,Yes,0,Graduate,No,36635,28297,378,120,0.0,Urban,Y
LP102516,Male,No,0,Graduate,Yes,17728,14809,541,120,1.0,Semiurban,Y
LP102517,Male,Yes,1,Graduate,Yes,29367,3467,346,120,1.0,Semiurban,N
LP102518,Female,No,2,Graduate,No,10986,5107,446,180,1.0,Semiurban,N
LP102519,Female,No,2,Graduate,No,6510,24967,245,360,1.0,Semiurban,N
LP102520,Male,No,0,Not Graduate,Yes,40789,13942,602,180,0.0,Semiurban,N
LP102521,Male,Yes,3+,Not Graduate,No,47470,27479,430,60,0.0,Rural,Y
LP102522,Female,Yes,1,Not Graduate,No,49206,10301,602,120,1.0,Rural,N
LP102523,Female,No,0,Not Graduate,Yes,10497,18677,383,180,1.0,Urban,N
LP102524,Male,Yes,0,Graduate,Yes,33744,6782,235,60,0.0,Rural,N
LP102525,Male,Yes,0,Graduate,No,12119,1629,646,120,1.0,Urban,Y
LP102526,Female,Yes,0,Not Graduate,No,24612,23240,404,120,1.0,Rural,N
LP102527,Male,No,3+,Not Graduate,Yes,2728,10223,127,360,0.0,Urban,N
LP102528,Female,Yes,3+,Graduate,Yes,39584,10561,224,60,0.0,Semiurban,Y
LP102529,Female,Yes,2,Graduate,Yes,19188,17447,483,120,0.0,Rural,Y
LP102530,Female,Yes,2,Graduate,No,14929,4718,414,180,1.0,Urban,N
LP102531,Male,Yes,1,Graduate,Yes,34933,14920,148,360,1.0,Semiurban,Y
LP102532,Male,Yes,3+,Not Graduate,Yes,17564,15751,323,360,0.0,Rural,Y
LP102533,Female,Yes,1,Graduate,Yes,41431,208,566,120,1.0,Semiurban,N
LP102534,Male,Yes,0,Graduate,No,23307,27444,533,60,1.0,Rural,Y
LP102535,Female,No,3+,Graduate,Yes,8647,5011,162,360,0.0,Semiurban,Y
LP102536,Male,No,0,Not Graduate,Yes,22880,17459,220,180,0.0,Semiurban,N
LP102537,Male,Yes,2,Graduate,No,15230,11769,71,360,1.0,Urban,N
LP102538,Male,Yes,1,Not Graduate,No,10691,24428,54,180,,Rural,Y
LP102539,Female,Yes,2,Not Graduate,Yes,24088,18909,234,60,0.0,Urban,Y
LP102540,Female,No,3+,Not Graduate,Yes,35971,6033,288,180,0.0,Rural,N
LP102541,Male,Yes,2,Not Graduate,Yes,49573,6689,683,360,0.0,Semiurban,N
LP102542,Female,No,1,Not Graduate,No,11106,9837,106,180,0.0,Urban,Y
LP102543,Male,Yes,2,Graduate,Yes,8103,29552,197,120,0.0,Rural,Y
LP102544,Female,Yes,3+,Not Graduate,No,39635,25870,524,360,1.0,Semiurban,Y
LP102545,Male,Yes,0,Graduate,No,18130,22565,86,60,0.0,Urban,N
LP102546,Female,No,0,Graduate,No,44630,20847,96,60,,Rural,N
LP102547,Female,No,3+,Not Graduate,No,42070,15554,452,360,1.0,Semiurban,Y
LP102548,Male,Yes,3+,Not Graduate,No,2141,22375,499,60,0.0,Urban,N
LP102549,Male,Yes,0,Not Graduate,No,2880,21967,205,180,1.0,Rural,N
LP102550,Male,No,1,Graduate,Yes,22812,6106,675,360,1.0,Rural,N
LP102551,Male,No,0,Graduate,Yes,12297,9266,215,60,1.0,Urban,Y
LP102552,Female,No,2,Not Graduate,Yes,27013,14734,130,180,1.0,Semiurban,Y
LP102553,Female,No,0,Not Graduate,No,44683,28651,210,180,0.0,Rural,Y
LP102554,Female,Yes,1,Graduate,Yes,4126,3137,220,60,0.0,Urban,N
LP102555,Female,Yes,1,Graduate,No,27197,23978,576,180,1.0,Rural,N
LP102556,Female,No,0,Not Graduate,No,30742,2756,203,180,1.0,Semiurban,N
LP102557,Female,Yes,2,Graduate,No,14884,21092,548,360,1.0,Semiurban,Y
LP102558,Male,No,2,Not Graduate,No,31279,24868,232,60,0.0,Urban,Y
LP102559,Female,No,2,Graduate,Yes,23731,29855,561,180,1.0,Rural,Y
LP102560,Male,No,1,Graduate,Yes,45768,22062,151,120,1.0,Rural,N
LP102561,Male,No,0,Not Graduate,No,27121,21714,409,60,0.0,Urban,N
LP102562,Male,No,0,Graduate,No,16189,17005,327,60,0.0,Urban,N
LP102563,Male,Yes,3+,Graduate,No,37893,23793,104,60,0.0,Urban,Y
LP102564,Female,No,3+,Graduate,Yes,2802,9393,553,360,0.0,Rural,Y
LP102565,Female,No,1,Graduate,Yes,3103,27941,340,60,0.0,Rural,N
LP102566,Male,No,3+,Not Graduate,Yes,39797,5632,156,60,1.0,Rural,Y
LP102567,Male,Yes,3+,Not Graduate,No,8283,9555,625,120,0.0,Urban,Y
LP102568,Male,No,2,Not Graduate,Yes,46287,3377,690,120,1.0,Rural,N
LP102569,Male,Yes,1,Not Graduate,No,27958,14387,151,120,1.0,Rural,Y
LP102570,Male,Yes,3+,Not Graduate,Yes,14297,29805,199,120,1.0,Urban,Y
LP102571,Female,Yes,2,Graduate,Yes,46374,8031,309,180,1.0,Rural,N
LP102572,Male,No,1,Graduate,No,5417,16268,250,180,1.0,Semiurban,Y
LP102573,Male,Yes,1,Not Graduate,Yes,25882,12849,668,180,1.0,Urban,N
LP102574,Female,No,2,Not Graduate,No,8480,17089,157,120,1.0,Urban,N
LP102575,Male,No,2,Graduate,Yes,14121,25891,185,60,1.0,Urban,N
LP102576,Male,No,1,Graduate,Yes,13752,29719,676,120,0.0,Rural,N
LP102577,Male,No,3+,Not Graduate,No,28266,23672,600,120,0.0,Semiurban,N
LP102578,Female,Yes,0,Graduate,Yes,1216,204,70,120,1.0,Rural,Y
LP102579,Female,Yes,1,Not Graduate,No,2481,2443,529,360,1.0,Semiurban,N
LP102580,Female,No,1,Graduate,Yes,42196,5468,639,360,0.0,Urban,Y
LP102581,Male,Yes,0,Not Graduate,No,16056,17178,501,60,0.0,Urban,N
LP102582,Female,No,1,Not Graduate,Yes,11007,16246,687,120,1.0,Semiurban,N
LP102583,Male,No,2,Not Graduate,No,43648,13186,71,360,1.0,Semiurban,N
LP102584,Male,Yes,0,Not Graduate,No,35296,27430,507,120,1.0,Rural,Y
LP102585,Male,No,3+,Not Graduate,No,25905,12754,115,120,1.0,Urban,Y
LP102586,Male,Yes,1,Graduate,Yes,42857,6787,653,180,0.0,Semiurban,N
LP102587,Female,No,3+,Not Graduate,Yes,35463,25625,459,60,1.0,Semiurban,Y
LP102588,Male,No,2,Graduate,No,39673,28435,657,180,,Urban,N
LP102589,Female,No,2,Graduate,No,10057,27918,338,120,1.0,Semiurban,N
LP102590,Female,Yes,1,Not Graduate,Yes,44787,24462,681,60,0.0,Semiurban,N
LP102591,Female,Yes,2,Graduate,No,15342,27333,75,120,0.0,Urban,N
LP102592,Male,No,2,Not Graduate,Yes,15390,27067,686,180,1.0,Semiurban,N
LP102593,Male,Yes,1,Graduate,No,29510,20683,101,180,0.0,Semiurban,Y
LP102594,Male,No,3+,Not Graduate,Yes,10440,12466,428,360,1.0,Urban,Y
LP102595,Male,No,3+,Not Graduate,Yes,5849,2956,391,120,1.0,Semiurban,Y
LP102596,Male,No,3+,Graduate,Yes,4205,24396,668,180,1.0,Rural,Y
LP102597,Male,No,0,Graduate,No,14284,4431,629,60,0.0,Rural,N
LP102598,Male,Yes,3+,Not Graduate,No,44131,577,246,60,1.0,Rural,N
LP102599,Female,Yes,3+,Graduate,Yes,33389,13231,497,60,0.0,Semiurban,N
LP102600,Male,Yes,3+,Graduate,No,19977,1087,251,180,1.0,Rural,N
LP102601,Female,Yes,1,Graduate,Yes,36925,13613,566,180,1.0,Urban,N
LP102602,Male,Yes,1,Not Graduate,No,24618,6485,331,360,,Semiurban,Y
LP102603,Male,Yes,2,Not Graduate,No,16170,18439,98,180,1.0,Rural,N
LP102604,Female,No,0,Graduate,No,24209,14293,660,120,1.0,Semiurban,Y
LP102605,Female,No,1,Graduate,Yes,18582,8232,661,360,0.0,Semiurban,N
LP102606,Female,Yes,2,Graduate,No,20973,1203,261,180,1.0,Semiurban,Y
LP102607,Female,Yes,0,Not Graduate,Yes,2648,25999,569,180,1.0,Urban,Y
LP102608,Female,Yes,0,Not Graduate,No,30745,17348,246,180,0.0,Semiurban,Y
LP102609,Female,No,3+,Not Graduate,Yes,47015,16897,329,360,,Semiurban,N
LP102610,Male,Yes,2,Graduate,Yes,22324,24982,345,360,0.0,Urban,N
LP102611,Female,Yes,3+,Not Graduate,No,14183,11572,271,120,1.0,Urban,Y
LP102612,Female,Yes,3+,Graduate,No,11166,28951,577,180,0.0,Urban,Y
LP102613,Female,No,1,Graduate,Yes,13501,19026,484,60,0.0,Urban,Y
LP102614,Male,No,0,Graduate,Yes,35865,9848,148,360,1.0,Semiurban,Y
LP102615,Female,No,3+,Graduate,No,20060,2281,381,360,,Urban,Y
LP102616,Female,No,0,Not Graduate,Yes,28838,19383,69,360,1.0,Rural,N
LP102617,Female,Yes,3+,Graduate,Yes,43910,28531,517,180,1.0,Urban,Y
LP102618,Female,No,3+,Graduate,No,11814,683,412,60,0.0,Urban,Y
LP102619,Male,Yes,1,Not Graduate,Yes,44982,7090,169,120,1.0,Urban,N
LP102620,Male,No,1,Not Graduate,No,3018,26276,664,60,,Urban,Y
LP102621,Female,Yes,0,Graduate,Yes,30011,14720,202,60,1.0,Semiurban,Y
LP102622,Male,Yes,0,Graduate,No,47614,16098,276,120,0.0,Rural,N
LP102623,Male,No,3+,Not Graduate,No,20357,23338,577,360,0.0,Semiurban,Y
LP102624,Female,Yes,3+,Graduate,No,28601,1295,550,120,0.0,Rural,N
LP102625,Female,Yes,1,Not Graduate,No,46155,7315,297,180,1.0,Rural,Y
LP102626,Male,No,0,Graduate,Yes,12995,3337,152,180,1.0,Semiurban,N
LP102627,Female,Yes,3+,Not Graduate,Yes,21808,25019,72,120,0.0,Urban,N
LP102628,Male,No,3+,Graduate,Yes,38046,12086,653,120,1.0,Urban,Y
LP102629,Male,No,1,Graduate,No,46439,19272,136,120,1.0,Rural,N
LP102630,Female,No,2,Not Graduate,No,39610,24447,516,120,1.0,Rural,Y
LP102631,Male,No,1,Graduate,Yes,21448,9724,204,360,1.0,Urban,N
LP102632,Male,No,1,Graduate,No,47714,27626,547,360,1.0,Rural,Y
LP102633,Female,No,1,Graduate,Yes,7780,1325,235,120,1.0,Rural,Y
LP102634,Male,Yes,3+,Not Graduate,Yes,38367,20575,186,120,1.0,Urban,Y
LP102635,Male,No,1,Not Graduate,Yes,5201,21466,391,60,,Urban,N
LP102636,Female,No,0,Graduate,Yes,49822,27724,119,120,1.0,Semiurban,Y
LP102637,Female,Yes,1,Not Graduate,No,45586,20019,696,180,1.0,Semiurban,N
LP102638,Female,No,3+,Graduate,Yes,8124,9180,212,60,,Rural,N
LP102639,Male,Yes,3+,Not Graduate,Yes,46925,18259,665,360,0.0,Urban,Y
LP102640,Male,No,1,Not Graduate,No,17993,21772,655,120,0.0,Rural,N
LP102641,Male,No,1,Graduate,No,12008,499,548,120,0.0,Rural,N
LP102642,Male,Yes,3+,Graduate,No,39177,24337,234,180,1.0,Urban,N
LP102643,Male,No,2,Not Graduate,Yes,10019,3555,328,60,0.0,Semiurban,N
LP102644,Male,Yes,0,Not Graduate,Yes,8499,3667,530,360,,Rural,N
LP102645,Female,Yes,1,Graduate,Yes,40109,14093,492,120,0.0,Semiurban,Y
LP102646,Female,Yes,1,Not Graduate,No,8799,26759,575,120,1.0,Rural,Y
LP102647,Male,Yes,3+,Graduate,Yes,5690,8432,476,60,1.0,Semiurban,Y
LP102648,Male,No,1,Not Graduate,Yes,26677,2566,556,60,1.0,Urban,N
LP102649,Male,No,2,Graduate,No,30937,11042,537,180,,Rural,Y
LP102650,Male,No,1,Graduate,Yes,34330,21471,258,180,0.0,Semiurban,Y
LP102651,Female,Yes,2,Graduate,No,21531,3337,567,60,0.0,Rural,Y
LP102652,Male,Yes,3+,Not Graduate,No,6686,28647,145,360,1.0,Urban,Y
LP102653,Female,No,0,Graduate,No,16360,20755,376,120,0.0,Semiurban,N
LP102654,Female,Yes,2,Graduate,No,8533,16186,523,360,0.0,Rural,Y
LP102655,Male,Yes,1,Not Graduate,No,18120,21538,409,120,1.0,Semiurban,N
LP102656,Male,No,0,Graduate,Yes,7874,21681,298,360,1.0,Rural,N
LP102657,Female,Yes,0,Graduate,Yes,45255,6818,306,120,1.0,Semiurban,N
LP102658,Male,Yes,2,Graduate,No,21198,20236,550,360,0.0,Rural,N
LP102659,Female,Yes,2,Not Graduate,Yes,11938,1016,327,120,1.0,Rural,N
LP102660,Female,No,2,Graduate,Yes,40944,68,551,120,1.0,Rural,Y
LP102661,Male,No,3+,Graduate,No,38321,14821,204,180,1.0,Semiurban,N
LP102662,Male,Yes,3+,Graduate,Yes,2581,8533,416,120,1.0,Rural,Y
LP102663,Female,Yes,0,Not Graduate,Yes,21594,28306,445,360,,Rural,Y
LP102664,Female,Yes,0,Not Graduate,No,10632,23369,419,180,1.0,Rural,N
LP102665,Male,No,0,Not Graduate,Yes,20356,1878,260,360,0.0,Semiurban,Y
LP102666,Male,Yes,2,Not Graduate,Yes,13113,26555,264,60,0.0,Urban,Y
LP102667,Male,Yes,1,Graduate,No,20027,18082,633,360,1.0,Rural,Y
LP102668,Male,No,1,Graduate,Yes,25848,12281,452,180,1.0,Urban,N
LP102669,Female,Yes,1,Not Graduate,Yes,4814,1701,532,60,0.0,Rural,Y
LP102670,Female,Yes,3+,Not Graduate,Yes,4080,4796,84,180,1.0,Urban,N
LP102671,Female,Yes,0,Graduate,No,6683,26913,309,360,1.0,Semiurban,Y
LP102672,Male,Yes,0,Not Graduate,Yes,2740,14960,83,60,0.0,Urban,Y
LP102673,Female,Yes,0,Not Graduate,Yes,37849,22277,588,180,1.0,Semiurban,Y
LP102674,Female,Yes,0,Not Graduate,No,12114,2135,434,60,0.0,Rural,N
LP102675,Male,No,2,Graduate,No,9388,15082,127,180,0.0,Rural,Y
LP102676,Female,Yes,2,Not Graduate,Yes,17318,13693,388,360,0.0,Urban,Y
LP102677,Male,Yes,2,Not Graduate,No,36233,5422,491,120,0.0,Rural,N
LP102678,Female,Yes,2,Not Graduate,Yes,27249,21808,578,180,1.0,Semiurban,N
LP102679,Male,Yes,3+,Graduate,No,27264,177,344,360,1.0,Rural,Y
LP102680,Female,No,2,Not Graduate,No,32800,16540,121,180,1.0,Urban,Y
LP102681,Female,Yes,2,Graduate,No,40400,10337,303,120,0.0,Semiurban,N
LP102682,Female,Yes,0,Graduate,No,45311,8035,310,60,,Semiurban,N
LP102683,Female,Yes,0,Not Graduate,Yes,35671,4209,625,120,0.0,Semiurban,Y
LP102684,Male,Yes,0,Graduate,Yes,41129,17496,511,60,1.0,Rural,Y
LP102685,Female,No,2,Graduate,Yes,24161,15618,515,180,0.0,Urban,Y
LP102686,Male,Yes,2,Not Graduate,No,1289,7496,633,120,0.0,Semiurban,N
LP102687,Female,No,0,Not Graduate,Yes,26629,4704,565,120,1.0,Semiurban,N
LP102688,Male,No,3+,Graduate,Yes,40517,29299,390,60,0.0,Urban,N
LP102689,Female,Yes,3+,Not Graduate,Yes,23687,23922,241,360,1.0,Semiurban,N
LP102690,Female,Yes,1,Graduate,No,42888,3136,614,60,1.0,Semiurban,Y
LP102691,Male,No,0,Graduate,Yes,42655,9101,395,180,0.0,Rural,N
LP102692,Female,No,0,Graduate,Yes,37941,18912,470,120,0.0,Urban,Y
LP102693,Male,Yes,0,Not Graduate,No,46363,3586,421,120,1.0,Urban,N
LP102694,Male,No,3+,Graduate,Yes,13795,14042,674,180,0.0,Semiurban,N
LP102695,Female,Yes,3+,Graduate,Yes,15558,23659,682,60,1.0,Urban,N
LP102696,Female,No,0,Not Graduate,Yes,22475,23667,575,180,0.0,Semiurban,Y
LP102697,Female,No,0,Not Graduate,Yes,14186,12695,144,60,,Semiurban,Y
LP102698,Male,Yes,1,Graduate,Yes,42499,27921,394,360,0.0,Semiurban,N
LP102699,Male,Yes,1,Graduate,Yes,18484,3109,606,180,1.0,Rural,N
LP102700,Male,Yes,3+,Graduate,No,18142,23517,400,180,0.0,Urban,Y
LP102701,Male,No,0,Not Graduate,Yes,26762,7595,194,60,1.0,Rural,Y
LP102702,Male,No,0,Not Graduate,Yes,15690,16288,553,120,1.0,Semiurban,N
LP102703,Male,No,0,Graduate,No,23161,20315,150,360,1.0,Rural,N
LP102704,Female,Yes,1,Graduate,No,10507,18044,669,180,0.0,Urban,N
LP102705,Female,No,0,Not Graduate,No,37198,2613,83,180,0.0,Semiurban,N
LP102706,Female,Yes,1,Graduate,No,26389,19930,579,360,,Urban,N
LP102707,Female,No,2,Not Graduate,No,16761,15333,474,120,1.0,Urban,N
LP102708,Male,No,2,Not Graduate,Yes,43092,29151,652,60,1.0,Urban,N
LP102709,Male,No,0,Not Graduate,No,42971,2419,277,120,1.0,Rural,Y
LP102710,Female,No,3+,Graduate,Yes,4896,19118,204,60,1.0,Rural,N
LP102711,Female,Yes,1,Not Graduate,No,1236,9,496,120,0.0,Rural,Y
LP102712,Female,Yes,3+,Graduate,No,29820,235,256,120,1.0,Semiurban,Y
LP102713,Female,Yes,0,Graduate,Yes,7266,26009,392,60,0.0,Urban,Y
LP102714,Male,Yes,1,Graduate,Yes,13236,4694,301,180,0.0,Rural,Y
LP102715,Male,Yes,2,Not Graduate,Yes,16087,12350,134,360,1.0,Semiurban,Y
LP102716,Female,Yes,1,Not Graduate,Yes,20421,20365,143,180,1.0,Semiurban,Y
LP102717,Male,Yes,2,Not Graduate,No,6858,3038,133,180,0.0,Semiurban,N
LP102718,Male,No,0,Graduate,Yes,6904,5277,348,120,1.0,Urban,N
LP102719,Male,No,1,Not Graduate,No,25687,3788,449,180,0.0,Rural,N
LP102720,Male,Yes,3+,Not Graduate,Yes,5709,2624,337,180,1.0,Semiurban,N
LP102721,Male,Yes,3+,Graduate,No,24568,11236,607,60,0.0,Semiurban,Y
LP102722,Male,No,1,Not Graduate,Yes,26716,1248,205,180,1.0,Urban,Y
LP102723,Male,Yes,1,Not Graduate,Yes,29879,14353,235,360,0.0,Urban,Y
LP102724,Female,Yes,3+,Not Graduate,Yes,24411,8364,383,120,1.0,Urban,Y
LP102725,Female,No,1,Graduate,No,40977,17122,649,120,0.0,Urban,N
LP102726,Female,Yes,0,Graduate,Yes,2740,23278,178,60,1.0,Urban,N
LP102727,Female,No,2,Not Graduate,No,14172,6994,678,360,1.0,Urban,Y
LP102728,Female,No,0,Not Graduate,No,42851,607,489,360,0.0,Rural,N
LP102729,Female,Yes,0,Not Graduate,Yes,22343,25755,175,60,0.0,Semiurban,Y
LP102730,Female,Yes,3+,Graduate,No,33771,27020,290,120,0.0,Semiurban,Y
LP102731,Female,No,1,Not Graduate,Yes,29015,8615,673,60,1.0,Rural,Y
LP102732,Female,Yes,1,Graduate,Yes,22877,27237,594,120,0.0,Rural,N
LP102733,Female,Yes,1,Not Graduate,No,6445,13581,683,60,,Semiurban,Y
LP102734,Male,Yes,1,Not Graduate,No,42332,16787,564,120,0.0,Urban,N
LP102735,Female,Yes,0,Graduate,No,48335,20242,402,60,0.0,Rural,N
LP102736,Male,Yes,1,Not Graduate,Yes,36587,8834,296,120,,Urban,N
LP102737,Female,Yes,2,Not Graduate,Yes,47168,28290,461,360,1.0,Rural,N
LP102738,Female,Yes,1,Not Graduate,Yes,37548,6798,541,60,0.0,Semiurban,Y
LP102739,Male,Yes,0,Not Graduate,No,24796,13680,438,180,0.0,Rural,N
LP102740,Female,Yes,1,Graduate,No,2668,28232,346,360,0.0,Semiurban,N
LP102741,Male,Yes,3+,Not Graduate,Yes,27461,13914,374,120,0.0,Semiurban,N
LP102742,Male,Yes,2,Not Graduate,Yes,10299,13694,352,180,0.0,Urban,Y
LP102743,Male,Yes,3+,Graduate,Yes,15909,17657,603,120,0.0,Semiurban,Y
LP102744,Male,Yes,3+,Not Graduate,Yes,11700,26407,612,180,0.0,Rural,N
LP102745,Male,Yes,2,Not Graduate,Yes,5550,333,472,60,0.0,Rural,Y
LP102746,Female,No,1,Not Graduate,No,43773,28715,223,60,1.0,Semiurban,N
LP102747,Female,No,1,Graduate,No,18303,26779,508,360,0.0,Urban,N
LP102748,Male,No,2,Graduate,Yes,37700,14787,272,360,1.0,Rural,Y
LP102749,Male,Yes,0,Graduate,Yes,32015,19149,120,120,0.0,Semiurban,N
LP102750,Female,No,2,Not Graduate,No,13236,20737,84,60,0.0,Urban,N
LP102751,Male,Yes,3+,Graduate,Yes,33549,8285,546,180,1.0,Urban,Y
LP102752,Female,No,2,Graduate,Yes,41038,21701,226,60,0.0,Urban,Y
LP102753,Male,Yes,1,Not Graduate,Yes,25269,11779,52,360,0.0,Rural,Y
LP102754,Female,Yes,2,Graduate,Yes,6025,9474,625,180,0.0,Rural,N
LP102755,Male,No,3+,Not Graduate,No,6700,3382,635,120,0.0,Rural,Y
LP102756,Male,Yes,0,Graduate,No,17300,2950,469,120,0.0,Rural,Y
LP102757,Male,Yes,0,Not Graduate,No,14134,13144,523,60,0.0,Urban,Y
LP102758,Male,Yes,3+,Not Graduate,No,31601,25782,250,60,0.0,Urban,N
LP102759,Male,No,0,Not Graduate,Yes,12824,26755,207,180,1.0,Semiurban,Y
LP102760,Male,No,3+,Not Graduate,Yes,16440,23273,650,180,1.0,Urban,N
LP102761,Female,Yes,3+,Not Graduate,No,43880,8867,260,60,0.0,Urban,N
LP102762,Female,No,2,Not Graduate,Yes,4928,27540,364,180,,Rural,Y
LP102763,Male,No,1,Graduate,No,28763,14269,225,180,1.0,Rural,N
LP102764,Male,No,1,Graduate,No,24206,27115,428,120,0.0,Semiurban,N
LP102765,Male,No,1,Graduate,No,26856,7241,427,120,1.0,Rural,Y
LP102766,Male,Yes,0,Not Graduate,Yes,14416,13256,663,60,0.0,Urban,N
LP102767,Male,Yes,2,Not Graduate,No,49435,27309,566,180,1.0,Semiurban,N
LP102768,Female,Yes,2,Not Graduate,Yes,11643,3108,193,120,1.0,Rural,N
LP102769,Male,Yes,3+,Graduate,No,25964,27813,436,180,0.0,Urban,Y
LP102770,Female,No,1,Not Graduate,No,39399,23758,115,360,0.0,Rural,Y
LP102771,Male,No,1,Graduate,No,6694,12436,478,360,,Rural,N
LP102772,Female,No,1,Graduate,No,13571,6250,691,120,,Urban,Y
LP102773,Female,Yes,0,Graduate,No,9538,25530,696,360,1.0,Urban,Y
LP102774,Male,No,3+,Graduate,Yes,18230,19284,349,180,1.0,Semiurban,Y
LP102775,Female,Yes,2,Not Graduate,No,11073,4571,629,120,1.0,Rural,Y
LP102776,Female,Yes,1,Graduate,Yes,28864,6881,542,120,1.0,Rural,Y
LP102777,Male,No,1,Not Graduate,No,27852,1908,626,360,0.0,Semiurban,Y
LP102778,Female,Yes,3+,Not Graduate,Yes,35009,8055,240,120,,Rural,N
LP102779,Male,No,0,Graduate,Yes,10644,12140,476,360,0.0,Rural,Y
LP102780,Male,Yes,0,Graduate,No,17186,7720,79,180,1.0,Urban,Y
LP102781,Female,No,2,Not Graduate,Yes,49610,27694,493,120,0.0,Semiurban,Y
LP102782,Female,No,3+,Not Graduate,No,35260,16370,158,120,0.0,Urban,Y
LP102783,Female,No,2,Not Graduate,Yes,44625,15615,396,120,1.0,Urban,N
LP102784,Female,No,0,Graduate,Yes,33778,10814,477,360,1.0,Urban,Y
LP102785,Female,No,2,Not Graduate,Yes,19167,27626,611,120,,Rural,N
LP102786,Male,Yes,0,Not Graduate,No,6237,2725,582,180,0.0,Urban,Y
LP102787,Male,Yes,0,Graduate,Yes,49065,16689,95,180,0.0,Urban,N
LP102788,Male,Yes,1,Not Graduate,No,15660,16026,310,60,1.0,Rural,Y
LP102789,Female,No,0,Not Graduate,Yes,40837,27585,359,360,1.0,Semiurban,Y
LP102790,Female,No,3+,Not Graduate,No,8545,14216,249,60,0.0,Semiurban,N
LP102791,Male,No,1,Not Graduate,No,32240,2729,297,120,1.0,Urban,N
LP102792,Male,No,0,Graduate,No,11139,25337,428,180,0.0,Rural,Y
LP102793,Female,No,2,Graduate,Yes,13303,17617,635,180,1.0,Rural,Y
LP102794,Female,No,0,Graduate,No,25220,21144,678,60,0.0,Semiurban,Y
LP102795,Male,No,1,Graduate,No,30740,26237,478,60,1.0,Rural,Y
LP102796,Male,No,2,Not Graduate,Yes,43796,25659,522,360,,Urban,N
LP102797,Male,Yes,0,Graduate,No,42146,358,666,120,1.0,Urban,Y
LP102798,Male,Yes,2,Graduate,Yes,15801,3917,664,120,0.0,Urban,Y
LP102799,Female,No,1,Graduate,Yes,14333,644,69,360,0.0,Rural,N
LP102800,Male,No,0,Graduate,No,31466,6595,275,60,1.0,Rural,N
LP102801,Male,Yes,1,Graduate,Yes,30421,3963,232,60,0.0,Semiurban,N
LP102802,Male,Yes,2,Graduate,Yes,42904,3937,613,180,1.0,Semiurban,Y
LP102803,Male,No,3+,Not Graduate,Yes,38742,15916,532,120,0.0,Urban,N
LP102804,Male,Yes,1,Not Graduate,No,26285,14423,418,60,0.0,Rural,N
LP102805,Male,Yes,0,Graduate,No,42735,12084,450,60,0.0,Rural,N
LP102806,Male,Yes,0,Graduate,Yes,38675,22758,86,180,0.0,Urban,N
LP102807,Male,Yes,0,Not Graduate,Yes,40844,20071,471,360,1.0,Urban,Y
LP102808,Female,No,1,Graduate,Yes,28584,3898,448,360,,Rural,Y
LP102809,Male,Yes,3+,Graduate,No,49870,4351,408,180,0.0,Urban,N
LP102810,Male,No,1,Not Graduate,No,37191,1842,383,120,1.0,Rural,Y
LP102811,Female,No,0,Graduate,Yes,47749,7387,273,60,0.0,Urban,N
LP102812,Male,No,0,Graduate,No,45388,9934,694,180,0.0,Rural,N
LP102813,Female,No,0,Graduate,Yes,14140,24854,148,180,1.0,Semiurban,N
LP102814,Male,Yes,2,Not Graduate,Yes,12454,11968,433,180,,Urban,N
LP102815,Male,Yes,2,Graduate,No,43449,14033,668,60,0.0,Rural,N
LP102816,Male,No,0,Not Graduate,Yes,46034,10335,100,360,0.0,Semiurban,N
LP102817,Female,Yes,2,Graduate,Yes,48908,26297,206,360,1.0,Semiurban,Y
LP102818,Female,No,0,Not Graduate,No,4831,26380,149,60,,Urban,N
LP102819,Female,No,2,Graduate,No,48744,14451,123,360,1.0,Rural,Y
LP102820,Male,Yes,2,Graduate,No,48896,4230,516,180,1.0,Semiurban,N
LP102821,Male,Yes,1,Not Graduate,Yes,20583,14083,442,60,0.0,Rural,Y
LP102822,Male,Yes,0,Not Graduate,No,12638,20091,527,360,1.0,Urban,N
LP102823,Female,No,3+,Not Graduate,No,29468,26129,284,360,0.0,Rural,Y
LP102824,Male,Yes,1,Not Graduate,Yes,12684,16420,534,120,,Urban,N
LP102825,Female,No,2,Not Graduate,Yes,17833,10453,219,120,1.0,Rural,Y
LP102826,Female,No,0,Not Graduate,No,6798,29512,238,360,,Rural,Y
LP102827,Female,No,0,Not Graduate,No,1684,8709,225,60,0.0,Semiurban,Y
LP102828,Female,Yes,2,Graduate,No,1940,17321,267,360,1.0,Urban,N
LP102829,Male,Yes,2,Not Graduate,Yes,9281,6527,77,120,1.0,Semiurban,Y
LP102830,Male,Yes,3+,Graduate,No,4979,24640,560,180,1.0,Semiurban,Y
LP102831,Female,Yes,2,Not Graduate,No,43622,4195,552,360,0.0,Rural,N
LP102832,Female,No,2,Not Graduate,Yes,7812,9964,371,360,0.0,Semiurban,Y
LP102833,Female,Yes,0,Graduate,Yes,6109,22034,412,180,0.0,Rural,Y
LP102834,Female,Yes,3+,Not Graduate,No,19470,27666,313,180,0.0,Rural,N
